"Year","Month","DayofMonth","DayOfWeek","DepTime","CRSDepTime","ArrTime","CRSArrTime","UniqueCarrier","FlightNum","TailNum","ActualElapsedTime","CRSElapsedTime","AirTime","ArrDelay","DepDelay","Origin","Dest","Distance","TaxiIn","TaxiOut","Cancelled","CancellationCode","Diverted","CarrierDelay","WeatherDelay","NASDelay","SecurityDelay","LateAircraftDelay"
"2008","4","3","4","1930","1930","2037","2042","DL","1933","N914DE","67","72","44","-5","0","BOS","LGA","185","3","20","0","","0","NA","NA","NA","NA","NA"
"2008","4","3","4","1929","1930","2027","2049","DL","1934","N915DE","58","79","38","-22","-1","LGA","BOS","185","7","13","0","","0","NA","NA","NA","NA","NA"
"2008","4","3","4","2029","2030","2207","2137","DL","1935","N916DE","98","67","55","30","-1","BOS","LGA","185","2","41","0","","0","0","0","30","0","0"
"2008","4","3","4","2028","2030","2148","2148","DL","1936","N909DE","80","78","42","0","-2","LGA","BOS","185","4","34","0","","0","NA","NA","NA","NA","NA"
"2008","4","3","4","NA","650","NA","800","DL","1940","N913DE","NA","70","NA","NA","NA","DCA","LGA","214","NA","NA","1","A","0","NA","NA","NA","NA","NA"
"2008","4","3","4","628","630","735","736","DL","1941","N912DE","67","66","42","-1","-2","LGA","DCA","214","11","14","0","","0","NA","NA","NA","NA","NA"
"2008","4","3","4","727","730","843","846","DL","1942","N911DE","76","76","45","-3","-3","DCA","LGA","214","2","29","0","","0","NA","NA","NA","NA","NA"
"2008","4","3","4","729","730","834","838","DL","1943","N915DE","65","68","43","-4","-1","LGA","DCA","214","9","13","0","","0","NA","NA","NA","NA","NA"
"2008","4","3","4","826","830","954","942","DL","1944","N912DE","88","72","51","12","-4","DCA","LGA","214","3","34","0","","0","NA","NA","NA","NA","NA"
"2008","4","3","4","NA","830","NA","944","DL","1945","N913DE","NA","74","NA","NA","NA","LGA","DCA","214","NA","NA","1","A","0","NA","NA","NA","NA","NA"
"2008","4","3","4","928","930","1036","1041","DL","1946","N915DE","68","71","47","-5","-2","DCA","LGA","214","3","18","0","","0","NA","NA","NA","NA","NA"
"2008","4","3","4","928","930","1102","1100","DL","1947","N911DE","94","90","50","2","-2","LGA","DCA","214","4","40","0","","0","NA","NA","NA","NA","NA"
"2008","4","3","4","1027","1030","1120","1137","DL","1948","N913DE","53","67","39","-17","-3","DCA","LGA","214","3","11","0","","0","NA","NA","NA","NA","NA"
"2008","4","3","4","1027","1029","1144","1148","DL","1949","N912DE","77","79","45","-4","-2","LGA","DCA","214","3","29","0","","0","NA","NA","NA","NA","NA"
"2008","4","3","4","1127","1130","1216","1243","DL","1950","N911DE","49","73","37","-27","-3","DCA","LGA","214","3","9","0","","0","NA","NA","NA","NA","NA"
"2008","4","3","4","1128","1129","1243","1251","DL","1951","N910DE","75","82","44","-8","-1","LGA","DCA","214","5","26","0","","0","NA","NA","NA","NA","NA"
"2008","4","3","4","1230","1230","1348","1349","DL","1952","N912DE","78","79","43","-1","0","DCA","LGA","214","4","31","0","","0","NA","NA","NA","NA","NA"
"2008","4","3","4","1228","1229","1339","1343","DL","1953","N913DE","71","74","46","-4","-1","LGA","DCA","214","3","22","0","","0","NA","NA","NA","NA","NA"
"2008","4","3","4","1328","1330","1427","1452","DL","1954","N910DE","59","82","40","-25","-2","DCA","LGA","214","3","16","0","","0","NA","NA","NA","NA","NA"
"2008","4","3","4","1328","1330","1429","1445","DL","1955","N911DE","61","75","44","-16","-2","LGA","DCA","214","4","13","0","","0","NA","NA","NA","NA","NA"
"2008","4","3","4","1430","1430","1531","1548","DL","1956","N913DE","61","78","45","-17","0","DCA","LGA","214","3","13","0","","0","NA","NA","NA","NA","NA"
"2008","4","3","4","1429","1429","1539","1540","DL","1957","N912DE","70","71","44","-1","0","LGA","DCA","214","9","17","0","","0","NA","NA","NA","NA","NA"
"2008","4","3","4","1528","1530","1650","1641","DL","1958","N911DE","82","71","55","9","-2","DCA","LGA","214","3","24","0","","0","NA","NA","NA","NA","NA"
"2008","4","3","4","1529","1529","1656","1650","DL","1959","N910DE","87","81","58","6","0","LGA","DCA","214","3","26","0","","0","NA","NA","NA","NA","NA"
"2008","4","3","4","1629","1630","1744","1741","DL","1960","N912DE","75","71","57","3","-1","DCA","LGA","214","3","15","0","","0","NA","NA","NA","NA","NA"
"2008","4","3","4","1628","1630","1750","1750","DL","1961","N913DE","82","80","48","0","-2","LGA","DCA","214","4","30","0","","0","NA","NA","NA","NA","NA"
"2008","4","3","4","1729","1730","1909","1849","DL","1962","N910DE","100","79","45","20","-1","DCA","LGA","214","3","52","0","","0","0","0","20","0","0"
"2008","4","3","4","1728","1729","1859","1854","DL","1963","N911DE","91","85","49","5","-1","LGA","DCA","214","4","38","0","","0","NA","NA","NA","NA","NA"
"2008","4","3","4","1830","1830","1947","1946","DL","1964","N913DE","77","76","55","1","0","DCA","LGA","214","2","20","0","","0","NA","NA","NA","NA","NA"
"2008","4","3","4","1829","1829","1958","1951","DL","1965","N912DE","89","82","46","7","0","LGA","DCA","214","4","39","0","","0","NA","NA","NA","NA","NA"
"2008","4","3","4","1930","1930","2046","2041","DL","1966","N911DE","76","71","47","5","0","DCA","LGA","214","3","26","0","","0","NA","NA","NA","NA","NA"
"2008","4","3","4","1929","1930","2100","2100","DL","1967","N910DE","91","90","53","0","-1","LGA","DCA","214","5","33","0","","0","NA","NA","NA","NA","NA"
"2008","4","3","4","2029","2030","2214","2147","DL","1968","N912DE","105","77","71","27","-1","DCA","LGA","214","3","31","0","","0","0","0","27","0","0"
"2008","4","3","4","2029","2030","2201","2200","DL","1969","N913DE","92","90","51","1","-1","LGA","DCA","214","5","36","0","","0","NA","NA","NA","NA","NA"
"2008","4","4","5","855","901","1754","1741","DL","1","N3767","359","340","315","13","-6","SFO","JFK","2586","13","31","0","","0","NA","NA","NA","NA","NA"
"2008","4","4","5","828","830","1446","1455","DL","5","N371DA","258","265","232","-9","-2","SLC","JFK","1989","11","15","0","","0","NA","NA","NA","NA","NA"
"2008","4","4","5","NA","1620","NA","1925","DL","8","N917DL","NA","125","NA","NA","NA","IAH","ATL","689","NA","NA","1","B","0","NA","NA","NA","NA","NA"
"2008","4","4","5","1611","1530","1743","1658","DL","11","N828MH","92","88","58","45","41","ATL","MCO","403","6","28","0","","0","13","0","4","0","28"
"2008","4","4","5","851","900","1617","1610","DL","12","N682DA","266","250","236","7","-9","SAN","ATL","1891","9","21","0","","0","NA","NA","NA","NA","NA"
"2008","4","4","5","704","705","1400","1349","DL","14","N129DL","236","224","207","11","-1","PHX","ATL","1587","7","22","0","","0","NA","NA","NA","NA","NA"
"2008","4","4","5","729","730","1422","1425","DL","22","N121DE","233","235","212","-3","-1","LAS","ATL","1747","8","13","0","","0","NA","NA","NA","NA","NA"
"2008","4","4","5","1536","1355","1802","1545","DL","24","N934DL","146","110","107","137","101","DCA","ATL","547","11","28","0","","0","0","0","39","0","98"
"2008","4","4","5","1553","1520","1721","1705","DL","25","N683DA","88","105","77","16","33","ATL","DCA","547","5","6","0","","0","16","0","0","0","0"
"2008","4","4","5","1639","1600","1755","1714","DL","27","N665DN","256","254","221","41","39","ATL","PHX","1587","5","30","0","","0","0","0","2","0","39"
"2008","4","4","5","1222","1200","1357","1331","DL","28","N832MH","95","91","70","26","22","MCO","ATL","403","15","10","0","","0","0","0","4","0","22"
"2008","4","4","5","657","700","1512","1524","DL","30","N3766","315","324","281","-12","-3","SEA","JFK","2421","10","24","0","","0","NA","NA","NA","NA","NA"
"2008","4","4","5","1625","1625","1957","2009","DL","31","N3766","392","404","350","-12","0","JFK","LAX","2475","8","34","0","","0","NA","NA","NA","NA","NA"
"2008","4","4","5","1328","1300","1518","1433","DL","34","N833MH","110","93","69","45","28","MCO","ATL","403","13","28","0","","0","0","0","17","0","28"
"2008","4","4","5","NA","950","NA","1144","DL","35","N826MH","NA","294","NA","NA","NA","ATL","LAX","1946","NA","NA","1","A","0","NA","NA","NA","NA","NA"
"2008","4","4","5","1159","1135","1923","1855","DL","36","N385DN","264","260","234","28","24","SFO","CVG","2036","5","25","0","","0","1","0","4","0","23"
"2008","4","4","5","1703","1705","1917","1902","DL","37","N392DA","314","297","288","15","-2","CVG","SFO","2036","9","17","0","","0","0","0","15","0","0"
"2008","4","4","5","1121","1047","1707","1539","DL","38","N751AT","226","172","168","88","34","DEN","ATL","1199","15","43","0","","0","0","0","70","0","18"
"2008","4","4","5","1801","1700","1945","1840","DL","39","N681DA","284","280","240","65","61","ATL","LAS","1747","7","37","0","","0","0","30","4","0","31"
"2008","4","4","5","1626","1445","1824","1645","DL","40","N628DL","118","120","93","99","101","MIA","ATL","595","10","15","0","","0","0","0","21","0","78"
"2008","4","4","5","2054","1915","2301","2118","DL","41","N125DL","307","303","261","103","99","ATL","LAX","1946","19","27","0","","0","83","0","4","0","16"
"2008","4","4","5","1153","1135","1907","1852","DL","44","N3768","254","257","225","15","18","LAX","CVG","1900","11","18","0","","0","0","0","1","0","14"
"2008","4","4","5","558","600","1403","1336","DL","46","N6714Q","305","276","277","27","-2","SFO","ATL","2139","6","22","0","","0","0","0","27","0","0"
"2008","4","4","5","2038","1855","2320","2114","DL","47","N127DL","342","319","294","126","103","ATL","SFO","2139","9","39","0","","0","65","0","23","0","38"
"2008","4","4","5","1432","1330","1944","1851","DL","48","N638DL","192","201","175","53","62","SLC","CVG","1449","4","13","0","","0","6","0","0","0","47"
"2008","4","4","5","1700","1650","1854","1835","DL","49","N390DA","234","225","211","19","10","CVG","SLC","1449","6","17","0","","0","0","0","9","0","10"
"2008","4","4","5","1200","1055","1508","1353","DL","50","N982DL","128","118","108","75","65","IAH","ATL","689","7","13","0","","0","0","0","75","0","0"
"2008","4","4","5","704","710","958","844","DL","55","N692DL","174","94","71","74","-6","CVG","ATL","373","14","89","0","","0","0","0","74","0","0"
"2008","4","4","5","1731","1630","1929","1758","DL","56","N135DL","118","88","63","91","61","ATL","MCO","403","8","47","0","","0","0","23","30","0","38"
"2008","4","4","5","33","2055","234","2325","DL","57","N1611B","121","150","95","189","218","ATL","JFK","760","9","17","0","","0","189","0","0","0","0"
"2008","4","4","5","1552","1600","1758","1733","DL","58","N757AT","126","93","83","25","-8","MCO","ATL","403","15","28","0","","0","0","0","25","0","0"
"2008","4","4","5","NA","1905","NA","2014","DL","59","N611DL","NA","69","NA","NA","NA","ATL","JAX","270","NA","NA","1","A","0","NA","NA","NA","NA","NA"
"2008","4","4","5","1030","1025","1820","1744","DL","61","N375DA","290","259","270","36","5","LAX","ATL","1946","5","15","0","","0","0","0","36","0","0"
"2008","4","4","5","1542","1450","1929","1754","DL","62","N393DA","167","124","104","95","52","DFW","ATL","732","52","11","0","","0","9","0","43","0","43"
"2008","4","4","5","43","1900","205","2029","DL","63","N956DL","82","89","59","336","343","ATL","MCO","403","4","19","0","","0","173","0","0","0","163"
"2008","4","4","5","1326","1210","2055","1915","DL","64","N132DN","269","245","224","100","76","LAS","ATL","1747","29","16","0","","0","0","0","24","0","76"
"2008","4","4","5","2008","1840","2147","2009","DL","65","N709TW","279","269","244","98","88","ATL","LAS","1747","9","26","0","","0","38","0","10","0","50"
"2008","4","4","5","1544","1400","1746","1538","DL","66","N174DZ","122","98","84","128","104","MCO","ATL","403","14","24","0","","0","7","0","24","0","97"
"2008","4","4","5","1750","1625","2018","1839","DL","67","N682DA","268","254","224","99","85","ATL","SLC","1589","5","39","0","","0","78","0","14","0","7"
"2008","4","4","5","755","800","1608","1527","DL","68","N135DL","313","267","260","41","-5","SFO","ATL","2139","21","32","0","","0","0","0","41","0","0"
"2008","4","4","5","1808","1657","2032","1917","DL","69","N651DL","324","320","280","75","71","ATL","SFO","2139","6","38","0","","0","0","9","4","0","62"
"2008","4","4","5","1435","1325","1632","1525","DL","70","N619DL","117","120","87","67","70","MIA","ATL","595","13","17","0","","0","0","0","19","0","48"
"2008","4","4","5","1956","1855","2205","2046","DL","71","N622DL","129","111","86","79","61","ATL","MIA","595","5","38","0","","0","8","42","18","0","11"
"2008","4","4","5","1216","1210","1450","1444","DL","72","N3730B","154","154","122","6","6","MCO","JFK","944","17","15","0","","0","NA","NA","NA","NA","NA"
"2008","4","4","5","1933","1905","2333","2245","DL","73","N3764D","420","400","367","48","28","JFK","SFO","2586","9","44","0","","0","8","0","20","0","20"
"2008","4","4","5","842","845","1615","1603","DL","74","N834MH","273","258","239","12","-3","LAX","ATL","1946","16","18","0","","0","NA","NA","NA","NA","NA"
"2008","4","4","5","2027","1705","2233","1903","DL","75","N640DL","306","298","267","210","202","ATL","LAX","1946","16","23","0","","0","202","0","8","0","0"
"2008","4","4","5","940","935","1840","1803","DL","78","N3764D","360","328","319","37","5","LAX","JFK","2475","14","27","0","","0","0","0","37","0","0"
"2008","4","4","5","1934","1625","2241","1941","DL","79","N940DL","187","196","143","180","189","JFK","MCO","944","6","38","0","","0","17","0","0","0","163"
"2008","4","4","5","1202","1200","2014","2020","DL","80","N712TW","312","320","270","-6","2","LAS","JFK","2248","24","18","0","","0","NA","NA","NA","NA","NA"
"2008","4","4","5","1713","1625","1915","1750","DL","81","N964DL","122","85","39","85","48","JFK","BOS","187","8","75","0","","0","0","0","85","0","0"
"2008","4","4","5","1317","1224","1637","1531","DL","88","N908DL","200","187","150","66","53","FLL","JFK","1069","18","32","0","","0","0","0","13","0","53"
"2008","4","4","5","1630","1635","2029","2023","DL","89","N3744D","419","408","356","6","-5","JFK","SEA","2421","9","54","0","","0","NA","NA","NA","NA","NA"
"2008","4","4","5","811","800","1127","932","DL","91","N128DL","196","92","115","115","11","MCO","ATL","403","17","64","0","","0","0","0","115","0","0"
"2008","4","4","5","2349","2030","112","2200","DL","92","N138DL","83","90","61","192","199","ATL","MCO","403","3","19","0","","0","192","0","0","0","0"
"2008","4","4","5","712","715","1515","1511","DL","94","N372DA","303","296","272","4","-3","LAS","JFK","2248","15","16","0","","0","NA","NA","NA","NA","NA"
"2008","4","4","5","655","700","1454","1533","DL","98","N3744D","299","333","273","-39","-5","SAN","JFK","2446","8","18","0","","0","NA","NA","NA","NA","NA"
"2008","4","4","5","2010","1905","2300","2220","DL","99","N977DL","170","195","148","40","65","JFK","TPA","1005","5","17","0","","0","8","0","0","0","32"
"2008","4","4","5","1247","1130","NA","1842","DL","101","N656DL","NA","252","NA","NA","77","LAX","ATL","1946","NA","26","0","","1","NA","NA","NA","NA","NA"
"2008","4","4","5","NA","1555","NA","1746","DL","105","N929DL","NA","111","NA","NA","NA","DCA","ATL","547","NA","NA","1","A","0","NA","NA","NA","NA","NA"
"2008","4","4","5","1524","1500","1733","1635","DL","108","N706TW","129","95","84","58","24","MCO","ATL","403","8","37","0","","0","0","0","34","0","24"
"2008","4","4","5","1758","1640","2006","1828","DL","109","N687DL","308","288","262","98","78","ATL","SAN","1891","4","42","0","","0","0","27","20","0","51"
"2008","4","4","5","834","830","1042","1020","DL","110","N630DL","308","290","262","22","4","ATL","LAX","1946","34","12","0","","0","0","0","22","0","0"
"2008","4","4","5","2308","2015","124","2240","DL","115","N6706Q","316","325","290","164","173","ATL","SFO","2139","6","20","0","","0","0","60","0","0","104"
"2008","4","4","5","1554","1455","1814","1647","DL","116","N969DL","140","112","119","87","59","DCA","ATL","547","7","14","0","","0","0","0","28","0","59"
"2008","4","4","5","1821","1720","2106","1906","DL","117","N963DL","165","106","87","120","61","ATL","DCA","547","6","72","0","","0","0","11","59","0","50"
"2008","4","4","5","1644","1415","1831","1534","DL","118","N940DL","107","79","66","177","149","BOS","JFK","187","16","25","0","","0","0","0","63","0","114"
"2008","4","4","5","1704","1600","1851","1745","DL","125","N695DA","287","285","265","66","64","ATL","LAX","1946","13","9","0","","0","64","0","2","0","0"
"2008","4","4","5","903","845","1453","1425","DL","130","N828MH","230","220","199","28","18","SLC","ATL","1589","7","24","0","","0","15","0","10","0","3"
"2008","4","4","5","2221","1850","2354","2029","DL","131","N627DL","93","99","71","205","211","ATL","RSW","515","4","18","0","","0","134","0","0","0","71"
"2008","4","4","5","1226","1215","1506","1454","DL","132","N964DL","160","159","129","12","11","TPA","JFK","1005","10","21","0","","0","NA","NA","NA","NA","NA"
"2008","4","4","5","1816","1800","2129","2140","DL","133","N699DL","373","400","346","-11","16","JFK","LAX","2475","12","15","0","","0","NA","NA","NA","NA","NA"
"2008","4","4","5","1241","1245","1534","1535","DL","134","N177DN","173","170","103","-1","-4","ATL","JFK","760","6","64","0","","0","NA","NA","NA","NA","NA"
"2008","4","4","5","1919","1845","2213","2131","DL","135","N6711M","174","166","126","42","34","JFK","ATL","760","31","17","0","","0","0","0","42","0","0"
"2008","4","4","5","1540","1445","1816","1734","DL","140","N702TW","156","169","125","42","55","MCO","JFK","944","7","24","0","","0","0","0","0","0","42"
"2008","4","4","5","703","705","1538","1535","DL","148","N615DL","335","330","300","3","-2","SFO","JFK","2586","22","13","0","","0","NA","NA","NA","NA","NA"
"2008","4","4","5","1608","1610","1930","1936","DL","149","N907DE","202","206","154","-6","-2","JFK","FLL","1069","5","43","0","","0","NA","NA","NA","NA","NA"
